Level 1,Level 2,Level 3,Level 4,Level 5,Content
第7章  Java语言,第9节 Java编程语言,2基本数据类型,例如：'A'、 'b'、 '?' 、'!' 、'9'、 '好' 、'き'、 'δ' ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,转意字符常量: '\n' 、 '\b' 、 '\t' 、 '\’' 、 '\”' 、,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,变量的定义：使用关键字char来定义字符变量，可以一次定义几个，定义时也可以赋给初值：,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,例如：char x='A'，y=65，tom='爽'，jiafei;,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,对于char型变量，内存分配给2个字节，占16位，最高位不用来表示符号 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,基本数据类型的转换,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,按精度从“低”到“高”排列了顺序（不包括逻辑类型和字符类型）,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,        byte  short  int  long  float  double,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,当把级别低的变量的值赋给级别高的变量时，系统自动完成数据类型的转换,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,当把级别高的变量的值赋给级别低的变量时，必须使用显示类型转换运算。强制转换运算可能导致精度的损失 。,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,数组,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,定义：数组是相同类型的数据按顺序组成的一种复合数据类型。通过数组名加数组下标，来使用数组中的数据。下标从0开始。,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,图1数组示例,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,注意：,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,Java不允许在声明数组中的方括号内指定元素个数,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,数组属于引用类型的数据，它在声明时，默认的初始化值为“null”（表示此时没有数据，不可用状态）。,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,创建数组：为数组分配内存空间。在为数组分配内存空间时必须指明数组的长度。 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,声明与创建,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,Java允许使用int型变量指定数组的大小，例如：,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,int  size=30,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,double  number[]=new double[size];,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,算术运算符与表达式,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,+，- ，*，/，% ， ++x（--x）， x++（x--）,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,算术混合运算的精度: ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,Java将按运算符两边的操作元的最高精度保留结果的精度,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,char型数据和整型数据运算结果的精度是int。  ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,关系运算符与关系表达式：<，>，<=，<=，!= ，==，运算结果是boolean型 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型, ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,逻辑运算符与逻辑表达式：&&，||，! ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,在逻辑表达式的求解过程中，并不是所有的逻辑运算都被执行，只有在必须执行下一个逻辑运算才能求出表达式的值时，才执行该运算。例如：（2>3）&&(5!=1) 由于2>3结果为false，整个表达式的值为false，不再计算5!=1。,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,赋值运算符与赋值表达式 ：,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,= ，左面的操作元必须是变量，不能是常量或表达式 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,注意不要将赋值运算符“=”与等号运算符“==”混淆 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,条件运算符：,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,条件运算符是一个3目运算符，它的符号是：“？：”，需要连接3个操作元，用法如下：,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,例如，12>8?100:200的结果是100；12<8?100:200的结果是200。,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,op1？op2：op3,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,instanceof 运算符 ：该运算符是双目运算符，左面的操作元是一个对象；右面是一个类。当左面的对象是右面的类创建的对象时，该运算符运算的结果是true ，否则是false。,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,运算符综述,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,Java的表达式就是用运算符连接起来的符合Java规则的式子。运算符的优先级决定了表达式中运算执行的先后顺序。,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,例如：x<y&&!z相当于(x<y)&&(!z) ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,在编写程序时可尽量的使用括号（）运算符号来实现你想要的运算次序，以免产生难以阅读或含糊不清的计算顺序。 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,运算符的结合性决定了并列相同级别的运算符的先后顺序 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,例如，加减的结合性是从左到右，8-5+3相当于（8-5）+3。逻辑否运算符！的结合性是右到左，！！x 相当于!(!x)。 ,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,2基本数据类型,,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,方法调用语句,,
第7章  Java语言,第9节 Java编程语言,3语句,表达式语句 ：如x=25;,,
第7章  Java语言,第9节 Java编程语言,3语句,复合语句：如{ z=23+x;,,
第7章  Java语言,第9节 Java编程语言,3语句,"            System。out。println(""hello"");",,
第7章  Java语言,第9节 Java编程语言,3语句,       		},,
第7章  Java语言,第9节 Java编程语言,3语句,控制语句：条件分支语句、循环语句和跳转语句,,
第7章  Java语言,第9节 Java编程语言,3语句,package 语句和 import语句,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,条件分支语句：if-else 语句；switch开关语句 ,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,循环语句：for循环语句 ；while 循环；do-while循环,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,跳转语句：跳转语句的作用就是把控制转移到程序的其它部分。,,
第7章  Java语言,第9节 Java编程语言,3语句,Java支持3种跳转语句：break、continue和return ,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,break语句是改变程序控制流的语句，用在while、do…while、for循环语句中时，可跳出循环执行循环后面的语句；在循环体中，当执行语句时，遇到break；语句程序流程会无条件地结束循环体。一般break语句会与条件语句if、if…else语句一起使用。,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,continue语句 ：continue语句的作用是将控制流转到循环体的末尾并且继续执行下一次循环。continue语句只能用在循环（for、while或do）里。,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,break和continue的区别：,,
第7章  Java语言,第9节 Java编程语言,3语句,break语句结束整个循环结构，continue语句结束的是本次循环体后面的语句，不是结束整个循环结构。,,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第7章  Java语言,第9节 Java编程语言,3语句,return语句：,,
第7章  Java语言,第9节 Java编程语言,3语句,Java中的return语句总是和方法有密切关系，return语句总是用在方法中，有两个作用:,,
第7章  Java语言,第9节 Java编程语言,3语句,返回方法指定类型的值(这个值总是确定的) ,,
第7章  Java语言,第9节 Java编程语言,3语句,一个是结束方法的执行(仅仅一个return语句)。,,
第7章  Java语言,第9节 Java编程语言,3语句, 注意：,,
第7章  Java语言,第9节 Java编程语言,3语句,放在try块或者catch块里面的return都不会对finally产生影响，也就是说finally块里面的语句一定会执行。 ,,
第7章  Java语言,第9节 Java编程语言,3语句, 数据的输入与输出：,,
第7章  Java语言,第9节 Java编程语言,3语句,数据的输出 ,,
第7章  Java语言,第9节 Java编程语言,3语句,System。out。print ,,
第7章  Java语言,第9节 Java编程语言,3语句,System。out。println ,,
第7章  Java语言,第9节 Java编程语言,3语句,System。out。printf ,,
第7章  Java语言,第9节 Java编程语言,3语句,数据的输入 Scanner,,
第7章  Java语言,第9节 Java编程语言,3语句,import java。util。*;,,
第7章  Java语言,第9节 Java编程语言,3语句,Scanner reader=new Scanner(System。in);,,
第7章  Java语言,第9节 Java编程语言,3语句,调用reader对象的常用方法：,,
第7章  Java语言,第9节 Java编程语言,3语句,nextByte()，nextDouble()，…，nextInt(),,
第7章  Java语言,第9节 Java编程语言,3语句,,,
第8章 查询扩展模型应用实例-面向生物医学文献检索查询理解模型,,,,,
第8章 查询扩展模型应用实例-面向生物医学文献检索查询理解模型,有效的查询理解是优化生物医学文献检索的重要途径。为实现精准的查询理解，满足多样化的生物医学检索需求，本章提出一种面向生物医学文献检索的扩展词排序模型，该模型以伪相关反馈为基础，融合生物医学语义资源，构建扩展词排序模型，以优化查询扩展过程，选择更为优质的扩展词，改善文献检索性能。本章提出一种面向生物医学文献检索的查询理解方法。该方法以伪相关反馈为基础，在候选扩展词的选择中，融合伪相关文档所蕴含的词项信息和语义资源医学主题词表（MeSH）中所蕴含的词项信息，从而选择大量具有较高相关程度的候选扩展词；在此基础上，采用基于词项分组的排序学习模型，精炼并选择最终的查询扩展词，以提升扩展查询的质量。在扩展词排序模型的构建中，提出一种基于扩展词对检索性能潜在影响和扩展词主题信息的标注策略，以充分评估扩展词与原始查询的相关程度；同时，分别基于上下文信息和语义资源信息提取大量候选扩展词特征，以实现扩展词的有效向量化表示，从而构建更为有效的扩展词排序模型。在两个标准TREC数据集上的实验结果表明，本章所提出的方法能够实现更为精准的生物医学查询理解，有效改善生物医学文献检索的整体效果。,,,,
